| 303 | 008 | 0.044 | 0.040 | 000 |
| 1117 | 008 | 0.028 | 0.017 | 001 |
| 1159 | 008 | 0.068 | 0.074 | 001 |
| 308 | 003 | 0.037 | 0.023 | 002 |
| 416 | 002 | 0.012 | 0.012 | 000 |
| 473 | 002 | 0.017 | 0.030 | 000 |
| 1182 | 004 | 0.057 | 0.034 | 002 |
| 1185 | 002 | 0.034 | 0.014 | 002 |
| 466 | 002 | 0.055 | 0.049 | 002 |
| 671 | 002 | 0.063 | 0.092 | 002 |
| 317 | 003 | 0.046 | 0.013 | 001 |
| 1174 | 002 | 0.027 | 0.027 | 000 |
| 1043 | 008 | 0.006 | 0.006 | 000 |
| 1164 | 008 | 0.020 | 0.026 | 000 |
| 666 | 008 | 0.045 | 0.071 | 000 |
| 1175 | 008 | 0.056 | 0.127 | 000 |
| 425 | 008 | 0.001 | 0.001 | 000 |
| 311 | 003 | 0.011 | 0.001 | 000 |
| 1123 | 005 | 0.017 | 0.017 | 000 |
| 1190 | 005 | 0.025 | 0.042 | 000 |
| 424 | 007 | 0.021 | 0.008 | 001 |
| 1128 | 005 | 0.043 | 0.000 | 001 |
| 322 | 005 | 0.051 | 0.008 | 001 |
| 492 | 005 | 0.061 | 0.026 | 001 |
| 1199 | 009 | 0.008 | 0.000 | 000 |
| 674 | 009 | 0.014 | 0.006 | 000 |
| 1074 | 002 | 0.014 | 0.014 | 000 |
| 1191 | 003 | 0.036 | 0.036 | 000 |
| 326 | 003 | 0.036 | 0.025 | 000 |
| 1196 | 001 | 0.015 | 0.015 | 000 |
| 431 | 003 | 0.068 | 0.015 | 003 |
| 1132 | 009 | 0.016 | 0.006 | 000 |
| 325 | 009 | 0.024 | 0.019 | 000 |
| 497 | 009 | 0.049 | 0.057 | 000 |
| 1206 | 009 | 0.031 | 0.000 | 002 |
| 336 | 003 | 0.042 | 0.011 | 006 |
| 493 | 009 | 0.057 | 0.011 | 007 |
| 1172 | 000 | 0.004 | 0.004 | 000 |
| 1212 | 009 | 0.045 | 0.018 | 000 |
| 433 | 009 | 0.050 | 0.041 | 000 |
| 500 | 005 | 0.055 | 0.005 | 002 |
| 509 | 001 | 0.006 | 0.006 | 000 |
| 353 | 002 | 0.044 | 0.005 | 001 |
| 499 | 008 | 0.057 | 0.011 | 001 |
| 694 | 008 | 0.059 | 0.004 | 005 |
| 439 | 001 | 0.083 | 0.004 | 006 |
| 1242 | 002 | 0.011 | 0.000 | 000 |
| 1237 | 006 | 0.011 | 0.000 | 000 |
| 1207 | 003 | 0.016 | 0.016 | 000 |
| 434 | 004 | 0.005 | 0.005 | 000 |
| 1202 | 003 | 0.009 | -0.000 | 000 |
| 359 | 009 | 0.060 | 0.027 | 002 |
| 1246 | 002 | 0.014 | 0.008 | 000 |
| 1213 | 004 | 0.012 | 0.012 | 000 |
| 1249 | 000 | 0.037 | 0.018 | 002 |
| 1203 | 005 | 0.047 | 0.004 | 001 |
| 444 | 004 | 0.067 | 0.011 | 001 |
| 711 | 003 | 0.015 | 0.015 | 000 |
| 517 | 008 | 0.035 | 0.020 | 001 |
| 364 | 008 | 0.060 | 0.050 | 001 |
| 1254 | 002 | 0.005 | 0.005 | 000 |
| 1251 | 009 | 0.048 | 0.018 | 002 |
| 1253 | 006 | 0.012 | 0.000 | 002 |
| 518 | 003 | 0.018 | 0.003 | 001 |
| 369 | 005 | 0.067 | 0.013 | 001 |
| 1216 | 000 | 0.011 | 0.011 | 000 |
| 522 | 000 | 0.017 | 0.028 | 000 |
| 370 | 001 | 0.036 | 0.035 | 001 |
| 719 | 009 | 0.004 | 0.004 | 000 |
| 449 | 003 | 0.002 | 0.002 | 000 |
| 718 | 003 | 0.002 | 0.004 | 000 |
| 1241 | 003 | 0.012 | 0.016 | 000 |
| 1292 | 001 | 0.058 | 0.025 | 000 |
| 1293 | 003 | 0.033 | 0.011 | 002 |
| 1302 | 006 | 0.084 | 0.018 | 009 |
| 1261 | 006 | 0.006 | 0.006 | 000 |
| 728 | 009 | 0.032 | 0.023 | 001 |
| 451 | 009 | 0.043 | 0.077 | 001 |
| 372 | 009 | 0.043 | 0.050 | 001 |
| 524 | 003 | 0.063 | 0.000 | 001 |
| 1221 | 008 | 0.003 | 0.001 | 000 |
| 371 | 008 | 0.010 | 0.008 | 000 |
| 726 | 005 | 0.023 | 0.010 | 000 |
| 373 | 000 | 0.045 | 0.011 | 001 |
| 733 | 000 | 0.010 | 0.010 | 000 |
| 1308 | 004 | 0.013 | 0.000 | 000 |
| 379 | 006 | 0.037 | 0.000 | 002 |
| 1312 | 002 | 0.013 | 0.008 | 001 |
| 741 | 001 | 0.037 | 0.021 | 002 |
| 380 | 001 | 0.001 | 0.000 | 000 |
| 527 | 004 | 0.015 | 0.003 | 001 |
| 740 | 002 | 0.005 | 0.005 | 000 |
| 1300 | 001 | 0.029 | 0.002 | 002 |
| 551 | 007 | 0.018 | 0.006 | 001 |
| 1301 | 007 | 0.023 | 0.017 | 001 |
| 1321 | 008 | 0.029 | 0.002 | 000 |
| 762 | 009 | 0.067 | 0.029 | 002 |
| 1337 | 009 | 0.067 | 0.056 | 002 |
| 541 | 009 | 0.032 | 0.007 | 002 |
| 1325 | 007 | 0.027 | 0.027 | 000 |
| 463 | 004 | 0.055 | 0.049 | 001 |
| 1322 | 002 | 0.031 | 0.009 | 001 |
| 1298 | 007 | 0.050 | 0.025 | 001 |
| 764 | 007 | 0.050 | 0.041 | 001 |
| 1334 | 007 | 0.050 | 0.057 | 001 |
| 1328 | 006 | 0.037 | 0.005 | 002 |
| 542 | 003 | 0.049 | 0.004 | 001 |
| 1343 | 007 | 0.007 | 0.000 | 001 |
| 765 | 007 | 0.010 | 0.003 | 001 |
| 1338 | 007 | 0.029 | 0.007 | 000 |
| 772 | 002 | 0.044 | 0.016 | 000 |
| 769 | 006 | 0.015 | 0.001 | 002 |
| 1330 | 004 | 0.009 | 0.009 | 000 |
| 1319 | 006 | 0.016 | 0.009 | 001 |
| 1208 | 000 | 0.024 | 0.009 | 001 |
| 393 | 000 | 0.027 | 0.012 | 001 |
| 1368 | 003 | 0.017 | 0.017 | 000 |
| 1363 | 003 | 0.052 | 0.021 | 000 |
| 1331 | 006 | 0.022 | 0.011 | 003 |
| 1362 | 007 | 0.040 | 0.008 | 001 |
| 483 | 001 | 0.023 | 0.003 | 002 |
| 562 | 008 | 0.051 | 0.031 | 002 |
| 782 | 009 | 0.009 | 0.000 | 003 |
| 1294 | 009 | 0.008 | 0.005 | 000 |
| 1275 | 007 | 0.061 | 0.012 | 002 |
| 567 | 006 | 0.015 | 0.015 | 000 |
| 797 | 007 | 0.011 | 0.000 | 001 |
| 502 | 006 | 0.057 | 0.010 | 004 |
| 394 | 006 | 0.069 | 0.032 | 004 |
| 1232 | 005 | 0.077 | 0.032 | 004 |
| 792 | 006 | 0.097 | 0.042 | 005 |
| 1357 | 002 | 0.017 | 0.017 | 000 |
| 572 | 003 | 0.039 | 0.027 | 001 |
| 398 | 001 | 0.015 | 0.015 | 000 |
| 1347 | 009 | 0.038 | 0.025 | 000 |
| 565 | 001 | 0.035 | 0.009 | 003 |
| 395 | 005 | 0.015 | 0.000 | 000 |
| 1356 | 001 | 0.042 | 0.004 | 001 |
| 1227 | 000 | 0.004 | 0.004 | 000 |
| 1386 | 000 | 0.007 | 0.011 | 000 |
| 513 | 007 | 0.014 | 0.000 | 001 |
| 800 | 007 | 0.021 | 0.007 | 001 |
| 400 | 007 | 0.000 | 0.000 | 000 |
| 1391 | 007 | 0.009 | 0.009 | 000 |
| 1354 | 001 | 0.029 | -0.000 | 000 |
| 1389 | 001 | 0.056 | 0.026 | 000 |
| 805 | 001 | 0.063 | 0.060 | 000 |
| 401 | 008 | 0.021 | 0.000 | 000 |
| 1371 | 008 | 0.029 | 0.008 | 000 |
| 806 | 004 | 0.013 | 0.000 | 001 |
| 1352 | 003 | 0.006 | 0.006 | 000 |
| 618 | 003 | 0.027 | 0.034 | 000 |
| 1332 | 002 | 0.022 | 0.006 | 001 |
| 1369 | 002 | 0.049 | 0.039 | 001 |
| 409 | 000 | 0.022 | 0.022 | 000 |
| 810 | 002 | 0.000 | 0.000 | 000 |
| 614 | 002 | 0.014 | 0.014 | 000 |
| 816 | 000 | 0.002 | 0.002 | 000 |
| 609 | 006 | 0.027 | 0.004 | 001 |
| 525 | 006 | 0.032 | 0.012 | 001 |
| 813 | 000 | 0.006 | 0.006 | 000 |
| 523 | 006 | 0.013 | 0.007 | 000 |
| 1376 | 006 | 0.014 | 0.014 | 000 |
| 616 | 006 | 0.032 | 0.077 | 000 |
| 1351 | 006 | 0.032 | 0.045 | 000 |
| 406 | 006 | 0.010 | 0.005 | 001 |
| 1406 | 006 | 0.043 | 0.043 | 001 |
| 426 | 003 | 0.011 | 0.011 | 000 |
| 534 | 003 | 0.015 | 0.026 | 000 |
| 540 | 008 | 0.024 | 0.022 | 000 |
| 1215 | 008 | 0.042 | 0.062 | 000 |
| 1412 | 008 | 0.048 | 0.062 | 000 |
| 624 | 008 | 0.048 | 0.062 | 000 |
| 828 | 003 | 0.006 | 0.006 | 000 |
| 539 | 005 | 0.006 | 0.006 | 000 |
| 420 | 005 | 0.026 | 0.032 | 000 |
| 625 | 005 | 0.011 | 0.011 | 000 |
| 538 | 000 | 0.047 | 0.021 | 001 |
| 1377 | 008 | 0.003 | 0.003 | 000 |
| 1400 | 008 | 0.027 | 0.031 | 000 |
| 1408 | 009 | 0.007 | 0.007 | 000 |
| 839 | 009 | 0.023 | 0.031 | 000 |
| 1339 | 003 | 0.011 | 0.011 | 000 |
| 1409 | 003 | 0.040 | 0.051 | 000 |
| 1402 | 003 | 0.040 | 0.091 | 000 |
| 543 | 002 | 0.015 | 0.015 | 000 |
| 858 | 007 | 0.007 | 0.007 | 000 |
| 635 | 007 | 0.007 | 0.015 | 000 |
| 1405 | 007 | 0.033 | 0.048 | 000 |
| 548 | 003 | 0.009 | 0.009 | 000 |
| 1422 | 002 | 0.008 | 0.008 | 000 |
| 1425 | 002 | 0.035 | 0.043 | 000 |
| 1348 | 006 | 0.044 | 0.044 | 000 |
| 1415 | 006 | 0.044 | 0.088 | 000 |
| 861 | 008 | 0.027 | 0.027 | 000 |
| 557 | 008 | 0.027 | 0.054 | 000 |
| 1419 | 008 | 0.051 | 0.105 | 000 |
| 1414 | 008 | 0.004 | 0.004 | 000 |
| 876 | 008 | 0.022 | 0.026 | 000 |
| 1426 | 008 | 0.008 | 0.008 | 000 |
| 555 | 008 | 0.017 | 0.025 | 000 |
| 647 | 008 | 0.032 | 0.057 | 000 |
| 882 | 007 | 0.010 | 0.010 | 000 |
| 560 | 007 | 0.022 | 0.032 | 000 |
| 1428 | 004 | 0.018 | 0.018 | 000 |
| 646 | 008 | 0.018 | 0.018 | 000 |
| 653 | 008 | 0.051 | 0.070 | 000 |
| 883 | 007 | 0.015 | 0.015 | 000 |
| 566 | 007 | 0.033 | 0.049 | 000 |
| 661 | 006 | 0.041 | 0.041 | 000 |
| 1437 | 006 | 0.031 | 0.031 | 000 |
| 884 | 006 | 0.035 | 0.065 | 000 |
| 571 | 006 | 0.030 | 0.030 | 000 |
| 654 | 006 | 0.056 | 0.086 | 000 |
| 1441 | 006 | 0.059 | 0.145 | 000 |
| 447 | 008 | 0.020 | 0.020 | 000 |
| 1438 | 008 | 0.020 | 0.041 | 000 |
| 881 | 008 | 0.032 | 0.073 | 000 |
| 889 | 002 | 0.031 | 0.031 | 000 |
| 1435 | 002 | 0.042 | 0.073 | 000 |
| 663 | 001 | 0.012 | 0.012 | 000 |
| 1482 | 001 | 0.023 | 0.035 | 000 |
| 1439 | 006 | 0.009 | 0.009 | 000 |
| 585 | 006 | 0.017 | 0.025 | 000 |
| 1481 | 003 | 0.016 | 0.016 | 000 |
| 1440 | 003 | 0.016 | 0.032 | 000 |
| 590 | 003 | 0.024 | 0.056 | 000 |
| 1443 | 009 | 0.027 | 0.027 | 000 |
| 1496 | 009 | 0.038 | 0.065 | 000 |
| 677 | 006 | 0.029 | 0.057 | 000 |
| 454 | 006 | 0.029 | 0.028 | 000 |
| 1452 | 006 | 0.047 | 0.150 | 000 |
| 591 | 006 | 0.047 | 0.104 | 000 |
| 1485 | 001 | 0.020 | 0.020 | 000 |
| 456 | 005 | 0.043 | 0.043 | 000 |
| 1451 | 000 | 0.011 | 0.011 | 000 |
| 1505 | 000 | 0.011 | 0.023 | 000 |
| 676 | 000 | 0.026 | 0.048 | 000 |
| 597 | 001 | 0.007 | 0.007 | 000 |
| 1502 | 009 | 0.009 | 0.009 | 000 |
| 684 | 009 | 0.022 | 0.022 | 000 |
| 605 | 002 | 0.008 | 0.016 | 000 |
| 608 | 002 | 0.008 | 0.008 | 000 |
| 623 | 002 | 0.008 | 0.025 | 000 |
| 606 | 002 | 0.008 | 0.033 | 000 |
| 630 | 002 | 0.008 | 0.041 | 000 |
| 631 | 002 | 0.008 | 0.050 | 000 |
| 645 | 002 | 0.008 | 0.075 | 000 |
| 641 | 002 | 0.008 | 0.058 | 000 |
| 652 | 002 | 0.008 | 0.067 | 000 |
| 650 | 002 | 0.009 | 0.092 | 000 |
| 658 | 002 | 0.009 | 0.084 | 000 |
| 669 | 002 | 0.009 | 0.101 | 000 |
| 678 | 002 | 0.009 | 0.109 | 000 |
| 675 | 002 | 0.009 | 0.118 | 000 |
| 686 | 002 | 0.009 | 0.127 | 000 |
| 685 | 002 | 0.009 | 0.135 | 000 |
| 690 | 002 | 0.009 | 0.144 | 000 |
| 759 | 002 | 0.009 | 0.198 | 000 |
| 738 | 002 | 0.009 | 0.189 | 000 |
| 751 | 002 | 0.009 | 0.207 | 000 |
| 752 | 002 | 0.009 | 0.216 | 000 |
| 756 | 002 | 0.009 | 0.225 | 000 |
| 766 | 002 | 0.009 | 0.234 | 000 |
| 790 | 002 | 0.009 | 0.280 | 000 |
| 791 | 002 | 0.009 | 0.262 | 000 |
| 780 | 002 | 0.009 | 0.252 | 000 |
| 767 | 002 | 0.009 | 0.243 | 000 |
| 779 | 002 | 0.009 | 0.271 | 000 |
| 796 | 002 | 0.009 | 0.290 | 000 |
| 793 | 002 | 0.009 | 0.299 | 000 |
| 811 | 002 | 0.009 | 0.318 | 000 |
| 818 | 002 | 0.009 | 0.327 | 000 |
| 820 | 002 | 0.010 | 0.337 | 000 |
| 803 | 002 | 0.009 | 0.308 | 000 |
| 841 | 002 | 0.010 | 0.356 | 000 |
| 848 | 002 | 0.010 | 0.366 | 000 |
| 822 | 002 | 0.010 | 0.346 | 000 |
| 854 | 002 | 0.010 | 0.375 | 000 |
| 862 | 002 | 0.010 | 0.385 | 000 |
| 859 | 002 | 0.010 | 0.395 | 000 |
| 868 | 002 | 0.010 | 0.405 | 000 |
| 723 | 002 | 0.009 | 0.162 | 000 |
| 880 | 002 | 0.010 | 0.415 | 000 |
| 713 | 002 | 0.009 | 0.153 | 000 |
| 903 | 002 | 0.010 | 0.444 | 000 |
| 898 | 002 | 0.010 | 0.425 | 000 |
| 895 | 002 | 0.010 | 0.434 | 000 |
| 917 | 002 | 0.010 | 0.464 | 000 |
| 900 | 002 | 0.010 | 0.454 | 000 |
| 721 | 002 | 0.009 | 0.171 | 000 |
| 731 | 002 | 0.009 | 0.180 | 000 |
| 929 | 002 | 0.010 | 0.485 | 000 |
| 942 | 002 | 0.010 | 0.495 | 000 |
| 948 | 002 | 0.010 | 0.505 | 000 |
| 933 | 002 | 0.010 | 0.475 | 000 |
| 956 | 002 | 0.010 | 0.515 | 000 |
| 957 | 002 | 0.010 | 0.525 | 000 |
| 952 | 002 | 0.010 | 0.535 | 000 |
| 969 | 002 | 0.010 | 0.556 | 000 |
| 984 | 002 | 0.010 | 0.566 | 000 |
| 985 | 002 | 0.010 | 0.577 | 000 |
| 989 | 002 | 0.011 | 0.587 | 000 |
| 995 | 002 | 0.011 | 0.609 | 000 |
| 1006 | 002 | 0.011 | 0.641 | 000 |
| 1001 | 002 | 0.011 | 0.630 | 000 |
| 1003 | 002 | 0.011 | 0.619 | 000 |
| 1020 | 002 | 0.011 | 0.662 | 000 |
| 1007 | 002 | 0.011 | 0.651 | 000 |
| 1026 | 002 | 0.011 | 0.673 | 000 |
| 1025 | 002 | 0.011 | 0.717 | 000 |
| 1021 | 002 | 0.011 | 0.684 | 000 |
| 1022 | 002 | 0.011 | 0.695 | 000 |
| 1039 | 002 | 0.011 | 0.706 | 000 |
| 1063 | 002 | 0.011 | 0.728 | 000 |
| 1066 | 002 | 0.011 | 0.739 | 000 |
| 1077 | 002 | 0.011 | 0.750 | 000 |
| 1071 | 002 | 0.011 | 0.761 | 000 |
| 1094 | 002 | 0.011 | 0.772 | 000 |
| 1098 | 002 | 0.011 | 0.794 | 000 |
| 1081 | 002 | 0.011 | 0.783 | 000 |
| 1104 | 002 | 0.011 | 0.805 | 000 |
| 1109 | 002 | 0.011 | 0.827 | 000 |
| 1113 | 002 | 0.011 | 0.839 | 000 |
| 1103 | 002 | 0.011 | 0.816 | 000 |
| 1134 | 002 | 0.011 | 0.861 | 000 |
| 1120 | 002 | 0.011 | 0.850 | 000 |
| 1136 | 002 | 0.011 | 0.872 | 000 |
| 1151 | 002 | 0.011 | 0.906 | 000 |
| 1144 | 002 | 0.011 | 0.884 | 000 |
| 1148 | 002 | 0.011 | 0.895 | 000 |
| 1170 | 002 | 0.011 | 0.918 | 000 |
| 1169 | 002 | 0.011 | 0.929 | 000 |
| 1277 | 002 | 0.012 | 1.056 | 000 |
| 1181 | 002 | 0.011 | 0.952 | 000 |
| 1180 | 002 | 0.011 | 0.941 | 000 |
| 1188 | 002 | 0.011 | 0.963 | 000 |
| 1222 | 002 | 0.012 | 0.998 | 000 |
| 1186 | 002 | 0.012 | 0.975 | 000 |
| 1282 | 002 | 0.012 | 1.103 | 000 |
| 1230 | 002 | 0.012 | 1.010 | 000 |
| 1210 | 002 | 0.012 | 0.987 | 000 |
| 1288 | 002 | 0.012 | 1.115 | 000 |
| 1285 | 002 | 0.012 | 1.091 | 000 |
| 1385 | 002 | 0.012 | 1.223 | 000 |
| 1313 | 002 | 0.012 | 1.175 | 000 |
| 1327 | 002 | 0.012 | 1.187 | 000 |
| 1344 | 002 | 0.012 | 1.199 | 000 |
| 1379 | 002 | 0.012 | 1.211 | 000 |
| 1226 | 002 | 0.012 | 1.021 | 000 |
| 1248 | 002 | 0.012 | 1.045 | 000 |
| 1231 | 002 | 0.012 | 1.033 | 000 |
| 1272 | 002 | 0.012 | 1.068 | 000 |
| 1303 | 002 | 0.012 | 1.127 | 000 |
| 1283 | 002 | 0.012 | 1.080 | 000 |
| 1394 | 002 | 0.012 | 1.259 | 000 |
| 1316 | 002 | 0.012 | 1.163 | 000 |
| 1311 | 002 | 0.012 | 1.151 | 000 |
| 1382 | 002 | 0.012 | 1.235 | 000 |
| 1375 | 002 | 0.012 | 1.247 | 000 |
| 1401 | 002 | 0.012 | 1.284 | 000 |
| 1448 | 002 | 0.012 | 1.308 | 000 |
| 1444 | 002 | 0.012 | 1.296 | 000 |
| 1458 | 002 | 0.012 | 1.346 | 000 |
| 1453 | 002 | 0.012 | 1.333 | 000 |
| 1450 | 002 | 0.012 | 1.321 | 000 |
| 1483 | 002 | 0.012 | 1.358 | 000 |
| 1488 | 002 | 0.012 | 1.371 | 000 |
| 1511 | 002 | 0.013 | 1.421 | 000 |
| 1535 | 002 | 0.013 | 1.471 | 000 |
| 1527 | 002 | 0.013 | 1.484 | 000 |
| 1539 | 002 | 0.013 | 1.510 | 000 |
| 1544 | 002 | 0.013 | 1.522 | 000 |
| 1543 | 002 | 0.013 | 1.535 | 000 |
| 1537 | 002 | 0.013 | 1.548 | 000 |
| 1571 | 002 | 0.013 | 1.587 | 000 |
| 1554 | 002 | 0.013 | 1.561 | 000 |
| 1572 | 002 | 0.013 | 1.574 | 000 |
| 1570 | 002 | 0.013 | 1.600 | 000 |
| 1599 | 002 | 0.013 | 1.626 | 000 |
| 1588 | 002 | 0.013 | 1.613 | 000 |
| 1597 | 002 | 0.013 | 1.652 | 000 |
| 1596 | 002 | 0.013 | 1.639 | 000 |
| 967 | 002 | 0.010 | 0.546 | 000 |
| 988 | 002 | 0.011 | 0.598 | 000 |
| 1310 | 002 | 0.012 | 1.139 | 000 |
| 1396 | 002 | 0.012 | 1.272 | 000 |
| 1500 | 002 | 0.013 | 1.396 | 000 |
| 1518 | 002 | 0.013 | 1.446 | 000 |
| 1512 | 002 | 0.013 | 1.433 | 000 |
| 1516 | 002 | 0.013 | 1.459 | 000 |
| 1538 | 002 | 0.013 | 1.497 | 000 |
| 1507 | 002 | 0.013 | 1.383 | 000 |
| 1506 | 002 | 0.013 | 1.408 | 000 |
| 474 | 002 | 0.019 | 1.670 | 000 |
| 471 | 002 | 0.019 | 1.689 | 000 |
| 481 | 002 | 0.019 | 1.708 | 000 |
| 479 | 002 | 0.019 | 1.746 | 000 |
| 488 | 002 | 0.019 | 1.765 | 000 |
| 505 | 002 | 0.019 | 1.784 | 000 |
| 520 | 002 | 0.019 | 1.803 | 000 |
| 530 | 002 | 0.019 | 1.842 | 000 |
| 529 | 002 | 0.019 | 1.842 | 000 |
| 526 | 002 | 0.019 | 1.861 | 000 |
| 535 | 002 | 0.019 | 1.880 | 000 |
| 546 | 002 | 0.019 | 1.919 | 000 |
| 561 | 002 | 0.019 | 1.958 | 000 |
| 549 | 002 | 0.019 | 1.939 | 000 |
| 582 | 002 | 0.019 | 1.997 | 000 |
| 575 | 002 | 0.019 | 1.977 | 000 |
| 577 | 002 | 0.020 | 2.016 | 000 |
| 588 | 002 | 0.020 | 2.036 | 000 |
| 594 | 002 | 0.020 | 2.056 | 000 |
| 603 | 002 | 0.020 | 2.075 | 000 |
| 621 | 002 | 0.020 | 2.115 | 000 |
| 600 | 002 | 0.020 | 2.095 | 000 |
| 640 | 002 | 0.020 | 2.174 | 000 |
| 629 | 002 | 0.020 | 2.135 | 000 |
| 651 | 002 | 0.020 | 2.194 | 000 |
| 626 | 002 | 0.020 | 2.155 | 000 |
| 656 | 002 | 0.020 | 2.214 | 000 |
| 664 | 002 | 0.020 | 2.254 | 000 |
| 655 | 002 | 0.020 | 2.234 | 000 |
| 682 | 002 | 0.020 | 2.294 | 000 |
| 673 | 002 | 0.020 | 2.274 | 000 |
| 687 | 002 | 0.020 | 2.334 | 000 |
| 681 | 002 | 0.020 | 2.314 | 000 |
| 693 | 002 | 0.020 | 2.355 | 000 |
| 702 | 002 | 0.020 | 2.375 | 000 |
| 716 | 002 | 0.020 | 2.395 | 000 |
| 478 | 002 | 0.019 | 1.727 | 000 |
| 714 | 002 | 0.020 | 2.415 | 000 |
| 720 | 002 | 0.020 | 2.435 | 000 |
| 724 | 002 | 0.020 | 2.456 | 000 |
| 735 | 002 | 0.020 | 2.496 | 000 |
| 743 | 002 | 0.020 | 2.516 | 000 |
| 745 | 002 | 0.020 | 2.476 | 000 |
| 761 | 002 | 0.020 | 2.537 | 000 |
| 753 | 002 | 0.020 | 2.557 | 000 |
| 783 | 002 | 0.021 | 2.700 | 000 |
| 776 | 002 | 0.020 | 2.618 | 000 |
| 777 | 002 | 0.020 | 2.639 | 000 |
| 784 | 002 | 0.020 | 2.680 | 000 |
| 778 | 002 | 0.020 | 2.680 | 000 |
| 531 | 002 | 0.019 | 1.900 | 000 |
| 770 | 002 | 0.020 | 2.598 | 000 |
| 758 | 002 | 0.020 | 2.578 | 000 |
| 794 | 002 | 0.021 | 2.741 | 000 |
| 815 | 002 | 0.022 | 2.763 | 000 |
| 785 | 002 | 0.021 | 2.741 | 000 |
| 823 | 002 | 0.022 | 2.806 | 000 |
| 817 | 002 | 0.022 | 2.785 | 000 |
| 829 | 002 | 0.022 | 2.850 | 000 |
| 843 | 002 | 0.022 | 2.872 | 000 |
| 856 | 002 | 0.022 | 2.894 | 000 |
| 874 | 002 | 0.022 | 2.959 | 000 |
| 826 | 002 | 0.022 | 2.828 | 000 |
| 873 | 002 | 0.022 | 2.938 | 000 |
| 878 | 002 | 0.022 | 2.981 | 000 |
| 867 | 002 | 0.022 | 2.916 | 000 |
| 886 | 002 | 0.022 | 3.025 | 000 |
| 904 | 002 | 0.022 | 3.070 | 000 |
| 888 | 002 | 0.022 | 3.003 | 000 |
| 899 | 002 | 0.022 | 3.047 | 000 |
| 916 | 002 | 0.022 | 3.136 | 000 |
| 912 | 002 | 0.022 | 3.114 | 000 |
| 928 | 002 | 0.022 | 3.158 | 000 |
| 915 | 002 | 0.022 | 3.092 | 000 |
| 926 | 002 | 0.022 | 3.180 | 000 |
| 930 | 002 | 0.022 | 3.203 | 000 |
| 945 | 002 | 0.022 | 3.225 | 000 |
| 943 | 002 | 0.022 | 3.248 | 000 |
| 941 | 002 | 0.023 | 3.270 | 000 |
| 949 | 002 | 0.023 | 3.293 | 000 |
| 976 | 002 | 0.023 | 3.408 | 000 |
| 962 | 002 | 0.023 | 3.339 | 000 |
| 938 | 002 | 0.023 | 3.316 | 000 |
| 972 | 002 | 0.023 | 3.362 | 000 |
| 975 | 002 | 0.023 | 3.385 | 000 |
| 980 | 002 | 0.023 | 3.431 | 000 |
| 992 | 002 | 0.023 | 3.454 | 000 |
| 1028 | 002 | 0.023 | 3.500 | 000 |
| 1000 | 002 | 0.023 | 3.477 | 000 |
| 1056 | 002 | 0.023 | 3.546 | 000 |
| 1045 | 002 | 0.023 | 3.523 | 000 |
| 1055 | 002 | 0.023 | 3.593 | 000 |
| 1059 | 002 | 0.023 | 3.593 | 000 |
| 1076 | 002 | 0.023 | 3.663 | 000 |
| 1075 | 002 | 0.023 | 3.639 | 000 |
| 1084 | 002 | 0.023 | 3.686 | 000 |
| 1085 | 002 | 0.024 | 3.710 | 000 |
| 1087 | 002 | 0.024 | 3.733 | 000 |
| 1097 | 002 | 0.024 | 3.757 | 000 |
| 1102 | 002 | 0.024 | 3.781 | 000 |
| 1107 | 002 | 0.024 | 3.804 | 000 |
| 1110 | 002 | 0.024 | 3.828 | 000 |
| 1108 | 002 | 0.024 | 3.852 | 000 |
| 1111 | 002 | 0.024 | 3.876 | 000 |
| 1115 | 002 | 0.024 | 3.900 | 000 |
| 1122 | 002 | 0.024 | 3.924 | 000 |
| 1137 | 002 | 0.024 | 3.948 | 000 |
| 1133 | 002 | 0.024 | 3.972 | 000 |
| 1130 | 002 | 0.024 | 3.996 | 000 |
| 1140 | 002 | 0.024 | 4.021 | 000 |
| 1155 | 002 | 0.024 | 4.045 | 000 |
| 1152 | 002 | 0.024 | 4.070 | 000 |
| 1156 | 002 | 0.025 | 4.094 | 000 |
| 1153 | 002 | 0.025 | 4.119 | 000 |
| 1166 | 002 | 0.025 | 4.143 | 000 |
| 1171 | 002 | 0.025 | 4.168 | 000 |
| 1177 | 002 | 0.025 | 4.193 | 000 |
| 1173 | 002 | 0.025 | 4.218 | 000 |
| 1187 | 002 | 0.025 | 4.242 | 000 |
| 1194 | 002 | 0.025 | 4.267 | 000 |
| 1193 | 002 | 0.025 | 4.293 | 000 |
| 1192 | 002 | 0.025 | 4.318 | 000 |
| 1197 | 002 | 0.025 | 4.343 | 000 |
| 1200 | 002 | 0.025 | 4.368 | 000 |
| 1219 | 002 | 0.025 | 4.495 | 000 |
| 1205 | 002 | 0.025 | 4.419 | 000 |
| 1220 | 002 | 0.025 | 4.469 | 000 |
| 1214 | 002 | 0.025 | 4.444 | 000 |
| 1198 | 002 | 0.025 | 4.393 | 000 |
| 1238 | 002 | 0.025 | 4.520 | 000 |
| 1235 | 002 | 0.025 | 4.546 | 000 |
| 1257 | 002 | 0.026 | 4.597 | 000 |
| 1265 | 002 | 0.026 | 4.648 | 000 |
| 1262 | 002 | 0.025 | 4.571 | 000 |
| 1258 | 002 | 0.026 | 4.622 | 000 |
